question,answer
What type of cultural space is Mascall Dance?,Mascall Dance is categorized as a Studio/Rehearsal.
What is the primary use of Mascall Dance?,The primary use of Mascall Dance is Rehearsal Studio.
Who owns Mascall Dance?,Mascall Dance is owned by Privately Owned.
How big is Mascall Dance in square feet?,Mascall Dance has approximately 2500 square feet of space.
Where can I find more information about Mascall Dance?,You can learn more at: www.mascalldance.ca?
Is Mascall Dance currently active?,"Yes, Mascall Dance is currently active."
Where is Memorial South Park Field House located?,"Memorial South Park Field House is located at 5955 Ross St, Vancouver, BC, V5W 1T7."
In which local area is Memorial South Park Field House located?,Memorial South Park Field House is in the Sunset neighborhood.
What type of cultural space is Memorial South Park Field House?,Memorial South Park Field House is categorized as a Studio/Rehearsal.
What is the primary use of Memorial South Park Field House?,The primary use of Memorial South Park Field House is Artist Studio.
Who owns Memorial South Park Field House?,Memorial South Park Field House is owned by Park Board/COV.
Where can I find more information about Memorial South Park Field House?,You can learn more at: http://vancouver.ca/parks-recreation-culture/memorial-south-park-fieldhouse.aspx
Is Memorial South Park Field House currently active?,"Yes, Memorial South Park Field House is currently active."
Where is Moberly Arts and Culture Centre located?,"Moberly Arts and Culture Centre is located at 7646 Prince Albert St, Vancouver, BC, V5X 3Z4."
In which local area is Moberly Arts and Culture Centre located?,Moberly Arts and Culture Centre is in the Sunset neighborhood.
What type of cultural space is Moberly Arts and Culture Centre?,Moberly Arts and Culture Centre is categorized as a Community Space.
What is the primary use of Moberly Arts and Culture Centre?,The primary use of Moberly Arts and Culture Centre is Community Centre/Hall.
Who owns Moberly Arts and Culture Centre?,Moberly Arts and Culture Centre is owned by Park Board/COV.
How big is Moberly Arts and Culture Centre in square feet?,Moberly Arts and Culture Centre has approximately 2264 square feet of space.
Where can I find more information about Moberly Arts and Culture Centre?,You can learn more at: www.mysunset.net
Is Moberly Arts and Culture Centre currently active?,"Yes, Moberly Arts and Culture Centre is currently active."
Where is Morris and Helen Belkin Art Gallery located?,"Morris and Helen Belkin Art Gallery is located at 1825 Main Mall, Vancouver, BC, V6T 1Z2."
What type of cultural space is Morris and Helen Belkin Art Gallery?,Morris and Helen Belkin Art Gallery is categorized as a Museum/Gallery.
What is the primary use of Morris and Helen Belkin Art Gallery?,The primary use of Morris and Helen Belkin Art Gallery is Museum/Gallery.
Who owns Morris and Helen Belkin Art Gallery?,Morris and Helen Belkin Art Gallery is owned by Other.
Where can I find more information about Morris and Helen Belkin Art Gallery?,You can learn more at: http://www.belkin.ubc.ca/
Is Morris and Helen Belkin Art Gallery currently active?,"Yes, Morris and Helen Belkin Art Gallery is currently active."
Where is Mount Pleasant Community Centre located?,"Mount Pleasant Community Centre is located at 1 Kingsway, Vancouver, BC, V5T 3H7."
In which local area is Mount Pleasant Community Centre located?,Mount Pleasant Community Centre is in the Mount Pleasant neighborhood.
What type of cultural space is Mount Pleasant Community Centre?,Mount Pleasant Community Centre is categorized as a Community Space.
What is the primary use of Mount Pleasant Community Centre?,The primary use of Mount Pleasant Community Centre is Community Centre/Hall.
Who owns Mount Pleasant Community Centre?,Mount Pleasant Community Centre is owned by Park Board/COV.
Where can I find more information about Mount Pleasant Community Centre?,You can learn more at: http://www.mountpleasantcc.ca/
Is Mount Pleasant Community Centre currently active?,"Yes, Mount Pleasant Community Centre is currently active."
Where is Musqueam Cultural Education Resource Centre located?,"Musqueam Cultural Education Resource Centre is located at 4000 Musqueam Av, Vancouver, BC, V6N 4C6."
In which local area is Musqueam Cultural Education Resource Centre located?,Musqueam Cultural Education Resource Centre is in the Dunbar-Southlands neighborhood.
What type of cultural space is Musqueam Cultural Education Resource Centre?,Musqueam Cultural Education Resource Centre is categorized as a Community Space.
What is the primary use of Musqueam Cultural Education Resource Centre?,The primary use of Musqueam Cultural Education Resource Centre is Community Centre/Hall.
Who owns Musqueam Cultural Education Resource Centre?,Musqueam Cultural Education Resource Centre is owned by Other.
How big is Musqueam Cultural Education Resource Centre in square feet?,Musqueam Cultural Education Resource Centre has approximately 1300 square feet of space.
Where can I find more information about Musqueam Cultural Education Resource Centre?,You can learn more at: http://www.musqueam.bc.ca/
Is Musqueam Cultural Education Resource Centre currently active?,"Yes, Musqueam Cultural Education Resource Centre is currently active."
Where is Norman Rothstein Theatre located?,"Norman Rothstein Theatre is located at 950 W 41st Av, Vancouver, BC, V5Z 2N7."
In which local area is Norman Rothstein Theatre located?,Norman Rothstein Theatre is in the Oakridge neighborhood.
What type of cultural space is Norman Rothstein Theatre?,Norman Rothstein Theatre is categorized as a Theatre/Performance.
What is the primary use of Norman Rothstein Theatre?,The primary use of Norman Rothstein Theatre is Theatre.
Who owns Norman Rothstein Theatre?,Norman Rothstein Theatre is owned by Privately Owned.
How big is Norman Rothstein Theatre in square feet?,Norman Rothstein Theatre has approximately 5300 square feet of space.
How many seats are available at Norman Rothstein Theatre?,Norman Rothstein Theatre has 318 seats.
Where can I find more information about Norman Rothstein Theatre?,You can learn more at: www.normanrothsteintheatre.com?
Is Norman Rothstein Theatre currently active?,"Yes, Norman Rothstein Theatre is currently active."
Where is Octopus Studios located?,"Octopus Studios is located at 393 Powell St, Vancouver, BC, V6A 1G5."
In which local area is Octopus Studios located?,Octopus Studios is in the Strathcona neighborhood.
What type of cultural space is Octopus Studios?,Octopus Studios is categorized as a Studio/Rehearsal.
What is the primary use of Octopus Studios?,The primary use of Octopus Studios is Artist Studio.
Who owns Octopus Studios?,Octopus Studios is owned by Privately Owned.
How big is Octopus Studios in square feet?,Octopus Studios has approximately 3000 square feet of space.
Is Octopus Studios currently active?,"Yes, Octopus Studios is currently active."
Where is Old Auditorium located?,"Old Auditorium is located at 6344 Memorial Rd, Vancouver, BC, V6T 1Z2."
What type of cultural space is Old Auditorium?,Old Auditorium is categorized as a Theatre/Performance.
What is the primary use of Old Auditorium?,The primary use of Old Auditorium is Theatre.
Who owns Old Auditorium?,Old Auditorium is owned by Government.
How many seats are available at Old Auditorium?,Old Auditorium has 530 seats.
Where can I find more information about Old Auditorium?,You can learn more at: http://www.music.ubc.ca/about-us/facilities/old-auditorium.html
Is Old Auditorium currently active?,"Yes, Old Auditorium is currently active."
Where is Our Town Café located?,"Our Town Café is located at 245 E Broadway, Vancouver, BC, V5T 1W4."
In which local area is Our Town Café located?,Our Town Café is in the Mount Pleasant neighborhood.
What type of cultural space is Our Town Café?,Our Town Café is categorized as a Café/Restaurant/Bar.
What is the primary use of Our Town Café?,The primary use of Our Town Café is Café/Restaurant.
Who owns Our Town Café?,Our Town Café is owned by Privately Owned.
Is Our Town Café currently active?,"Yes, Our Town Café is currently active."
Where is Pacific Theatre located?,"Pacific Theatre is located at 1440 W 12th Av, Vancouver, BC, V6H 1M8."
In which local area is Pacific Theatre located?,Pacific Theatre is in the Fairview neighborhood.
What type of cultural space is Pacific Theatre?,Pacific Theatre is categorized as a Theatre/Performance.
What is the primary use of Pacific Theatre?,The primary use of Pacific Theatre is Theatre.
Who owns Pacific Theatre?,Pacific Theatre is owned by Privately Owned.
How big is Pacific Theatre in square feet?,Pacific Theatre has approximately 1673 square feet of space.
How many seats are available at Pacific Theatre?,Pacific Theatre has 128 seats.
Where can I find more information about Pacific Theatre?,You can learn more at: www.pacifictheatre.org?
Is Pacific Theatre currently active?,"Yes, Pacific Theatre is currently active."
Where is Pandora Park  Fieldhouse located?,"Pandora Park  Fieldhouse is located at 2325 Franklin st, Vancouver, BC, V5L 1S1."
In which local area is Pandora Park  Fieldhouse located?,Pandora Park  Fieldhouse is in the Grandview-Woodland neighborhood.
What type of cultural space is Pandora Park  Fieldhouse?,Pandora Park  Fieldhouse is categorized as a Studio/Rehearsal.
What is the primary use of Pandora Park  Fieldhouse?,The primary use of Pandora Park  Fieldhouse is Artist Studio.
Who owns Pandora Park  Fieldhouse?,Pandora Park  Fieldhouse is owned by Park Board/COV.
Where can I find more information about Pandora Park  Fieldhouse?,You can learn more at: http://cfapp.vancouver.ca/parkfinder_wa/index.cfm?fuseaction=FAC.ParkDetails&park_id=57
Is Pandora Park  Fieldhouse currently active?,"Yes, Pandora Park  Fieldhouse is currently active."
Where is Pandora's Box Rehearsal Studios located?,"Pandora's Box Rehearsal Studios is located at 1890 Pandora St, Vancouver, BC, V5L 1M5."
In which local area is Pandora's Box Rehearsal Studios located?,Pandora's Box Rehearsal Studios is in the Grandview-Woodland neighborhood.
What type of cultural space is Pandora's Box Rehearsal Studios?,Pandora's Box Rehearsal Studios is categorized as a Studio/Rehearsal.
What is the primary use of Pandora's Box Rehearsal Studios?,The primary use of Pandora's Box Rehearsal Studios is Film/Recording Studio.
Who owns Pandora's Box Rehearsal Studios?,Pandora's Box Rehearsal Studios is owned by Privately Owned.
How big is Pandora's Box Rehearsal Studios in square feet?,Pandora's Box Rehearsal Studios has approximately 8300 square feet of space.
Where can I find more information about Pandora's Box Rehearsal Studios?,You can learn more at: http://www.pandorasboxstudios.com/
Is Pandora's Box Rehearsal Studios currently active?,"Yes, Pandora's Box Rehearsal Studios is currently active."
Where is Pendulum Gallery located?,"Pendulum Gallery is located at 885 W Georgia St, Vancouver, BC, V6C 3E8."
In which local area is Pendulum Gallery located?,Pendulum Gallery is in the Downtown neighborhood.
What type of cultural space is Pendulum Gallery?,Pendulum Gallery is categorized as a Museum/Gallery.
What is the primary use of Pendulum Gallery?,The primary use of Pendulum Gallery is Museum/Gallery.
Who owns Pendulum Gallery?,Pendulum Gallery is owned by Privately Owned.
