question,answer
Where can I find more information about Kensington-Cedar Cottage?,You can learn more about Kensington-Cedar Cottage at: https://vancouver.ca/news-calendar/kensington-cedar-cottage.aspx
Where is General Brock Park located on the map?,General Brock Park is located at latitude 49.244757 and longitude -123.058517.
Where is Grays Park located?,Grays Park is located at 4850 St. Catherines Street.
In which neighbourhood is Grays Park located?,Grays Park is in the Kensington-Cedar Cottage neighbourhood.
How big is Grays Park in hectares?,Grays Park is 1.61 hectares in size.
Does Grays Park have facilities?,"Yes, Grays Park has facilities."
Does Grays Park have washrooms?,"Yes, Grays Park has washrooms."
Are there any advisories for Grays Park?,"No, there are advisories for Grays Park."
Does Grays Park have any special features?,"No, Grays Park has special features."
Where can I find more information about Kensington-Cedar Cottage?,You can learn more about Kensington-Cedar Cottage at: https://vancouver.ca/news-calendar/kensington-cedar-cottage.aspx
Where is Grays Park located on the map?,Grays Park is located at latitude 49.241136 and longitude -123.084974.
Where is Kingcrest Park located?,Kingcrest Park is located at 4150 Knight Street.
In which neighbourhood is Kingcrest Park located?,Kingcrest Park is in the Kensington-Cedar Cottage neighbourhood.
How big is Kingcrest Park in hectares?,Kingcrest Park is 2.41 hectares in size.
Does Kingcrest Park have facilities?,"Yes, Kingcrest Park has facilities."
Does Kingcrest Park have washrooms?,"No, Kingcrest Park has washrooms."
Are there any advisories for Kingcrest Park?,"No, there are advisories for Kingcrest Park."
Does Kingcrest Park have any special features?,"No, Kingcrest Park has special features."
Where can I find more information about Kensington-Cedar Cottage?,You can learn more about Kensington-Cedar Cottage at: https://vancouver.ca/news-calendar/kensington-cedar-cottage.aspx
Where is Kingcrest Park located on the map?,Kingcrest Park is located at latitude 49.247499 and longitude -123.074674.
Where is Fraser River Park located?,Fraser River Park is located at 8705 Angus Drive.
In which neighbourhood is Fraser River Park located?,Fraser River Park is in the Kerrisdale neighbourhood.
How big is Fraser River Park in hectares?,Fraser River Park is 9.1 hectares in size.
Does Fraser River Park have facilities?,"Yes, Fraser River Park has facilities."
Does Fraser River Park have washrooms?,"Yes, Fraser River Park has washrooms."
Are there any advisories for Fraser River Park?,"No, there are advisories for Fraser River Park."
Does Fraser River Park have any special features?,"No, Fraser River Park has special features."
Where can I find more information about Kerrisdale?,You can learn more about Kerrisdale at: https://vancouver.ca/news-calendar/kerrisdale.aspx
Where is Fraser River Park located on the map?,Fraser River Park is located at latitude 49.207915 and longitude -123.150862.
Where is Champlain Heights Park located?,Champlain Heights Park is located at 3351 Maquinna Drive.
In which neighbourhood is Champlain Heights Park located?,Champlain Heights Park is in the Killarney neighbourhood.
How big is Champlain Heights Park in hectares?,Champlain Heights Park is 7.84 hectares in size.
Does Champlain Heights Park have facilities?,"Yes, Champlain Heights Park has facilities."
Does Champlain Heights Park have washrooms?,"No, Champlain Heights Park has washrooms."
Are there any advisories for Champlain Heights Park?,"No, there are advisories for Champlain Heights Park."
Does Champlain Heights Park have any special features?,"No, Champlain Heights Park has special features."
Where can I find more information about Killarney?,You can learn more about Killarney at: https://vancouver.ca/news-calendar/killarney.aspx
Where is Champlain Heights Park located on the map?,Champlain Heights Park is located at latitude 49.215527 and longitude -123.032545.
Where is Almond Park located?,Almond Park is located at 3600 W 12th Avenue.
In which neighbourhood is Almond Park located?,Almond Park is in the Kitsilano neighbourhood.
How big is Almond Park in hectares?,Almond Park is 1.61 hectares in size.
Does Almond Park have facilities?,"Yes, Almond Park has facilities."
Does Almond Park have washrooms?,"No, Almond Park has washrooms."
Are there any advisories for Almond Park?,"No, there are advisories for Almond Park."
Does Almond Park have any special features?,"No, Almond Park has special features."
Where can I find more information about Kitsilano?,You can learn more about Kitsilano at: https://vancouver.ca/news-calendar/kitsilano.aspx
Where is Almond Park located on the map?,Almond Park is located at latitude 49.261014 and longitude -123.184543.
Where is Connaught Park located?,Connaught Park is located at 2390 W 10th Avenue.
In which neighbourhood is Connaught Park located?,Connaught Park is in the Kitsilano neighbourhood.
How big is Connaught Park in hectares?,Connaught Park is 5.98 hectares in size.
Does Connaught Park have facilities?,"Yes, Connaught Park has facilities."
Does Connaught Park have washrooms?,"No, Connaught Park has washrooms."
Are there any advisories for Connaught Park?,"No, there are advisories for Connaught Park."
Does Connaught Park have any special features?,"No, Connaught Park has special features."
Where can I find more information about Kitsilano?,You can learn more about Kitsilano at: https://vancouver.ca/news-calendar/kitsilano.aspx
Where is Connaught Park located on the map?,Connaught Park is located at latitude 49.262026 and longitude -123.160025.
Where is McBride Park located?,McBride Park is located at 3350 W 4th Avenue.
In which neighbourhood is McBride Park located?,McBride Park is in the Kitsilano neighbourhood.
How big is McBride Park in hectares?,McBride Park is 1.71 hectares in size.
Does McBride Park have facilities?,"Yes, McBride Park has facilities."
Does McBride Park have washrooms?,"Yes, McBride Park has washrooms."
Are there any advisories for McBride Park?,"No, there are advisories for McBride Park."
Does McBride Park have any special features?,"No, McBride Park has special features."
Where can I find more information about Kitsilano?,You can learn more about Kitsilano at: https://vancouver.ca/news-calendar/kitsilano.aspx
Where is McBride Park located on the map?,McBride Park is located at latitude 49.268073 and longitude -123.179732.
Where is Point Grey Park Site at Trutch Street located?,Point Grey Park Site at Trutch Street is located at 3215 Point Grey Road.
In which neighbourhood is Point Grey Park Site at Trutch Street located?,Point Grey Park Site at Trutch Street is in the Kitsilano neighbourhood.
How big is Point Grey Park Site at Trutch Street in hectares?,Point Grey Park Site at Trutch Street is 0.22 hectares in size.
Does Point Grey Park Site at Trutch Street have facilities?,"No, Point Grey Park Site at Trutch Street has facilities."
Does Point Grey Park Site at Trutch Street have washrooms?,"No, Point Grey Park Site at Trutch Street has washrooms."
Are there any advisories for Point Grey Park Site at Trutch Street?,"No, there are advisories for Point Grey Park Site at Trutch Street."
Does Point Grey Park Site at Trutch Street have any special features?,"No, Point Grey Park Site at Trutch Street has special features."
Where can I find more information about Kitsilano?,You can learn more about Kitsilano at: https://vancouver.ca/news-calendar/kitsilano.aspx
Where is Point Grey Park Site at Trutch Street located on the map?,Point Grey Park Site at Trutch Street is located at latitude 49.271658 and longitude -123.17617.
Where is Ash Park located?,Ash Park is located at 8288 Ash Street.
In which neighbourhood is Ash Park located?,Ash Park is in the Marpole neighbourhood.
How big is Ash Park in hectares?,Ash Park is 0.51 hectares in size.
Does Ash Park have facilities?,"Yes, Ash Park has facilities."
Does Ash Park have washrooms?,"No, Ash Park has washrooms."
Are there any advisories for Ash Park?,"No, there are advisories for Ash Park."
Does Ash Park have any special features?,"No, Ash Park has special features."
Where can I find more information about Marpole?,You can learn more about Marpole at: https://vancouver.ca/news-calendar/marpole.aspx
Where is Ash Park located on the map?,Ash Park is located at latitude 49.210597 and longitude -123.119435.
Where is Shannon Park located?,Shannon Park is located at 1575 W 62nd Avenue.
In which neighbourhood is Shannon Park located?,Shannon Park is in the Marpole neighbourhood.
How big is Shannon Park in hectares?,Shannon Park is 0.94 hectares in size.
Does Shannon Park have facilities?,"Yes, Shannon Park has facilities."
Does Shannon Park have washrooms?,"No, Shannon Park has washrooms."
Are there any advisories for Shannon Park?,"No, there are advisories for Shannon Park."
Does Shannon Park have any special features?,"No, Shannon Park has special features."
Where can I find more information about Marpole?,You can learn more about Marpole at: https://vancouver.ca/news-calendar/marpole.aspx
Where is Shannon Park located on the map?,Shannon Park is located at latitude 49.215457 and longitude -123.142529.
Where is Winona Park located?,Winona Park is located at 7575 Columbia Street.
In which neighbourhood is Winona Park located?,Winona Park is in the Marpole neighbourhood.
How big is Winona Park in hectares?,Winona Park is 5.31 hectares in size.
Does Winona Park have facilities?,"Yes, Winona Park has facilities."
Does Winona Park have washrooms?,"Yes, Winona Park has washrooms."
Are there any advisories for Winona Park?,"No, there are advisories for Winona Park."
Does Winona Park have any special features?,"No, Winona Park has special features."
Where can I find more information about Marpole?,You can learn more about Marpole at: https://vancouver.ca/news-calendar/marpole.aspx
Where is Winona Park located on the map?,Winona Park is located at latitude 49.215431 and longitude -123.114024.
Where is Guelph Park located?,Guelph Park is located at 2390 Brunswick Street.
In which neighbourhood is Guelph Park located?,Guelph Park is in the Mount Pleasant neighbourhood.
How big is Guelph Park in hectares?,Guelph Park is 1.04 hectares in size.
Does Guelph Park have facilities?,"Yes, Guelph Park has facilities."
Does Guelph Park have washrooms?,"No, Guelph Park has washrooms."
Are there any advisories for Guelph Park?,"No, there are advisories for Guelph Park."
Does Guelph Park have any special features?,"No, Guelph Park has special features."
Where can I find more information about Mount Pleasant?,You can learn more about Mount Pleasant at: https://vancouver.ca/news-calendar/mount-pleasant.aspx
